activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,classification
,15018625,[],CHEMBL3361517,Inhibition of KHS1 (unknown origin) at 100 nM,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(N[C@H](CO)c1ccc(Cl)c(F)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,,,CHEMBL3297705,Bioorg. Med. Chem. Lett.,2014.0,,CHEMBL3298678,,CHEMBL3298678,,False,http://qudt.org/vocab/unit#Percent,2261007,=,1,True,=,,Inhibition,%,,-4.5,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,-4.5,0
,15019182,[],CHEMBL3364375,Inhibition of MAP4K5 (unknown origin) at 1 uM in presence of 100 uM ATP,B,,,BAO_0000201,BAO_0000357,single protein format,C=CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,,,CHEMBL3297689,ACS Med. Chem. Lett.,2014.0,,CHEMBL3298512,,CHEMBL3298512,,False,http://qudt.org/vocab/unit#Percent,2263043,=,1,True,=,,Inhibition,%,,22.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,22.0,0
,15072403,[],CHEMBL3388678,Inhibition of MAP4K5 (unknown origin) assessed as remaining enzyme activity at 10 uM by radioactive [33P]-ATP filter binding assay,B,,,BAO_0001103,BAO_0000357,single protein format,Cc1ccc(-c2cc(C(=O)Nc3ccnc(Cl)c3)nn2-c2ccc3ccccc3n2)cc1,,,CHEMBL3351385,Eur. J. Med. Chem.,2014.0,,CHEMBL3338802,,CHEMBL3338802,,False,http://qudt.org/vocab/unit#Percent,2274894,=,1,False,=,,Activity,%,,87.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,87.0,0
,15075110,[],CHEMBL3376328,Inhibition of KHS1 (unknown origin) at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(-c2cc3c(Nc4ccncc4)ncnn3c2)cc1,,,CHEMBL3351500,Bioorg. Med. Chem. Lett.,2014.0,,CHEMBL3326761,,CHEMBL3326761,,False,http://qudt.org/vocab/unit#Percent,2255597,=,1,True,=,,Inhibition,%,,83.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,83.0,1
,15075116,[],CHEMBL3376328,Inhibition of KHS1 (unknown origin) at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(O)Cn1cc(-c2ccc(-c3cc4c(Nc5ccncc5)ncnn4c3)cc2)cn1,,,CHEMBL3351500,Bioorg. Med. Chem. Lett.,2014.0,,CHEMBL3326802,,CHEMBL3326802,,False,http://qudt.org/vocab/unit#Percent,2255606,=,1,True,=,,Inhibition,%,,96.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,96.0,1
,15605130,[],CHEMBL3578904,Competitive binding affinity to KHS1 in human A375 cells after 15 mins in presence of ATP analogue,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,,,CHEMBL3576847,J. Med. Chem.,2015.0,"{'bei': '14.16', 'le': '0.26', 'lle': '0.96', 'sei': '6.55'}",CHEMBL3577124,,CHEMBL3577124,6.01,False,http://www.openphacts.org/units/Nanomolar,2479683,=,1,True,=,,IC50,nM,,970.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,970.0,1
,15651981,[],CHEMBL3595429,Inhibition of recombinant human KHS1 at 1 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,C[C@H]1CN(C)C(=O)[C@@H]1c1cc(Nc2ccnc(N(C)C[C@H]3CC[C@H](N)CC3)n2)n[nH]1,,,CHEMBL3593241,ACS Med. Chem. Lett.,2015.0,,CHEMBL3594181,,CHEMBL3594181,,False,http://qudt.org/vocab/unit#Percent,2488748,<,1,True,<,,Inhibition,%,,75.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,75.0,0
,15756941,[],CHEMBL3631269,Inhibition of KHS (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1,,,CHEMBL3627608,Bioorg. Med. Chem.,2015.0,,CHEMBL166031,,CHEMBL166031,,False,http://qudt.org/vocab/unit#Percent,2507618,=,1,True,=,,Inhibition,%,,89.97,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,89.97,1
,15757782,[],CHEMBL3631269,Inhibition of KHS (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay,B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)c1cccc(Nc2nccc(-c3sc(N4CCOCC4)nc3-c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3)n2)c1,,,CHEMBL3627608,Bioorg. Med. Chem.,2015.0,,CHEMBL3628627,,CHEMBL3628627,,False,http://qudt.org/vocab/unit#Percent,2507619,=,1,True,=,,Inhibition,%,,93.54,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,93.54,1
,15758761,[],CHEMBL3631269,Inhibition of KHS (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay,B,,,BAO_0000201,BAO_0000357,single protein format,COCCNC(=O)c1ccc2c(c1)nc(-c1cnc(-c3ccc(Cl)cc3)[nH]1)n2CCOC,,,CHEMBL3627608,Bioorg. Med. Chem.,2015.0,,CHEMBL3628628,,CHEMBL3628628,,False,http://qudt.org/vocab/unit#Percent,2507620,=,1,True,=,,Inhibition,%,,33.64,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,33.64,0
,16413468,[],CHEMBL3742712,Inhibition of KHS (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)C1CN(Cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,,,CHEMBL3739276,J. Med. Chem.,2015.0,,CHEMBL3741589,,CHEMBL3741589,,False,http://www.openphacts.org/units/Nanomolar,2738383,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,10.0,0
,16425386,[],CHEMBL3751067,Inhibition of KHS1 (unknown origin) at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ccccc2s1,,,CHEMBL3745631,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3746293,,CHEMBL3746293,,False,http://qudt.org/vocab/unit#Percent,2743029,=,1,True,=,,Inhibition,%,,17.3,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,17.3,0
,16431877,[],CHEMBL3748231,Inhibition of human KHS using MBP as substrate,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,,,CHEMBL3745707,Bioorg. Med. Chem.,2016.0,,CHEMBL3745885,,CHEMBL3745885,,False,http://www.openphacts.org/units/Nanomolar,2741358,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,IC50,uM,UO_0000065,,10.0,0
,16450887,[],CHEMBL3762903,Inhibition of KHS1 (unknown origin) at 100 nM,B,,,BAO_0000201,BAO_0000357,single protein format,CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21,,,CHEMBL3758169,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3758502,,CHEMBL3758502,,False,http://qudt.org/vocab/unit#Percent,2747903,=,1,True,=,,Inhibition,%,,12.7,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,12.7,0
,16483319,[],CHEMBL3772530,Inhibition of human recombinant KHS1,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,,,CHEMBL3769359,ACS Med. Chem. Lett.,2015.0,"{'bei': '16.23', 'le': '0.31', 'lle': '4.78', 'sei': '6.83'}",CHEMBL3770443,,CHEMBL3770443,8.0,False,http://www.openphacts.org/units/Nanomolar,2759827,=,1,True,=,,IC50,nM,,10.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,IC50,nM,UO_0000065,,10.0,1
,16614518,[],CHEMBL3816716,Inhibition of human KHS at 1 uM using MBP as substrate,B,,,BAO_0000201,BAO_0000357,single protein format,CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OC)c(OC)cc23)c1,,,CHEMBL3813650,Bioorg. Med. Chem. Lett.,2016.0,,CHEMBL3815093,,CHEMBL3815093,,False,http://qudt.org/vocab/unit#Percent,2781972,=,1,True,=,,Inhibition,%,,42.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,42.0,0
,16618178,[],CHEMBL3817254,Inhibition of full length recombinant human GST-tagged KHS1 expressed in baculovirus expression system at 1 uM relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,,CHEMBL3813614,ACS Med. Chem. Lett.,2016.0,,CHEMBL3813842,PAXALISIB,CHEMBL3813842,,False,http://qudt.org/vocab/unit#Percent,2781546,<,1,True,<,,Inhibition,%,,50.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,50.0,0
,16619639,[],CHEMBL3820369,Inhibition of recombinant human full length GST-tagged KHS1 expressed in Baculovirus at 1 uM relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CNc1ncc2cc(-c3ccc(-n4cncc(C)c4=O)cc3Cl)c(=O)n(CCOC)c2n1,,,CHEMBL3817726,J. Med. Chem.,2016.0,,CHEMBL3819447,,CHEMBL3819447,,False,http://qudt.org/vocab/unit#Percent,2783841,>,1,True,>,,Inhibition,%,,75.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,75.0,1
,16619702,[],CHEMBL3820369,Inhibition of recombinant human full length GST-tagged KHS1 expressed in Baculovirus at 1 uM relative to control,B,,,BAO_0000201,BAO_0000019,assay format,Cc1nc(Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,,,CHEMBL3817726,J. Med. Chem.,2016.0,,CHEMBL3128043,PF-03758309,CHEMBL3128043,,False,http://qudt.org/vocab/unit#Percent,2783846,>,1,True,>,,Inhibition,%,,75.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,75.0,1
,16804177,[],CHEMBL3869768,Inhibition of human recombinant full length GST-tagged MAP4K5 expressed in baculovirus expression system at 200 nM by Z'-LYTE assay,B,,,BAO_0000201,BAO_0000019,assay format,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1,,,CHEMBL3868614,Bioorg Med Chem Lett,2016.0,,CHEMBL3979920,MIVAVOTINIB,CHEMBL3979920,,False,http://qudt.org/vocab/unit#Percent,2809393,=,1,True,=,,Inhibition,%,,57.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,57.0,0
,18114269,[],CHEMBL4025225,Inhibition of wild-type human partial length MAP4K5 (M1 to P297 residues) expressed in bacterial expression system assessed as residual activity at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,,,CHEMBL4024706,Eur J Med Chem,2017.0,,CHEMBL4077123,,CHEMBL4077123,,False,http://qudt.org/vocab/unit#Percent,3003997,=,1,False,=,,Activity,%,,100.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,100.0,0
,18153089,[],CHEMBL4034354,Inhibition of KHS1 Lysine 1 labelling site (unknown origin) at 10 uM,B,,,BAO_0000201,BAO_0000357,single protein format,c1cc(-c2c[nH]c3cnccc23)ccn1,,,CHEMBL4033637,Bioorg Med Chem Lett,2017.0,,CHEMBL4084955,,CHEMBL4084955,,False,http://qudt.org/vocab/unit#Percent,3011476,>,1,True,>,,Inhibition,%,,35.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,35.0,0
,18203749,[],CHEMBL4044036,Inhibition of wild-type human partial length MAP4K5 (M1 to P297 residues) expressed in Escherichia coli BL21 assessed as residual activity at 1000 nM after 30 mins by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,COc1cc(OC)c(Cl)c(N2Cc3cnc(Nc4ccc(F)cc4)nc3N(C3CCN(C(=O)/C=C/CN(C)C)CC3)C2=O)c1Cl,,,CHEMBL4043093,Eur J Med Chem,2017.0,,CHEMBL4092508,,CHEMBL4092508,,False,http://qudt.org/vocab/unit#Percent,3020066,=,1,False,=,,Activity,%,,82.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,82.0,0
,18211645,[],CHEMBL4045714,Inhibition of KHS1 conserved Lys1 (NVHTGELAAVKIIK) in human PBMC at 1 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)cc3)cnc2N)nn1,,,CHEMBL4043168,Bioorg Med Chem Lett,2017.0,,CHEMBL3971067,,CHEMBL3971067,,False,http://qudt.org/vocab/unit#Percent,3021631,=,1,True,=,,Inhibition,%,,3.8,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,3.8,0
,18232145,[],CHEMBL4050360,Inhibition of human MAP4K5 assessed as residual activity at 1 uM in presence of [33P]ATP by filter binding assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCCCCCCCOc1nc2cc(C(=O)O)ccc2c2cnccc12)C(=O)O,,,CHEMBL4049403,Bioorg Med Chem,2017.0,,CHEMBL4077554,,CHEMBL4077554,,False,http://qudt.org/vocab/unit#Percent,3025568,=,1,False,=,,Activity,%,,87.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,87.0,0
,18243293,[],CHEMBL4052515,Inhibition of MAP4K5 (unknown origin) assessed as residual activity at 1 uM in presence of [33-gamma]-ATP after 60 mins by scintillation counting method relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,,,CHEMBL4049460,J Med Chem,2017.0,,CHEMBL4071827,,CHEMBL4071827,,False,http://qudt.org/vocab/unit#Percent,3027250,=,1,False,=,,Activity,%,,2.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,2.0,1
,18253463,[],CHEMBL4055015,Inhibition of recombinant human KHS1 (M1 to P297 residues) expressed in bacterial expression system assessed as residual activity at 50 nM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)N,,,CHEMBL4052645,Bioorg Med Chem Lett,2017.0,,CHEMBL4096145,,CHEMBL4096145,,False,http://qudt.org/vocab/unit#Percent,3028953,=,1,False,=,,Activity,%,,80.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,80.0,0
,18253464,[],CHEMBL4055015,Inhibition of recombinant human KHS1 (M1 to P297 residues) expressed in bacterial expression system assessed as residual activity at 50 nM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,,,CHEMBL4052645,Bioorg Med Chem Lett,2017.0,,CHEMBL4080797,,CHEMBL4080797,,False,http://qudt.org/vocab/unit#Percent,3028982,=,1,False,=,,Activity,%,,100.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,100.0,0
,18265850,[],CHEMBL4057300,Inhibition of KHS1 (unknown origin) at 0.45 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1n[nH]c(C)c1-c1ccc2c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)n[nH]c2c1,,,CHEMBL4052759,Bioorg Med Chem Lett,2017.0,,CHEMBL4095072,,CHEMBL4095072,,True,http://qudt.org/vocab/unit#Percent,3031589,=,1,True,=,,Inhibition,%,,85.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,85.0,1
,18266108,[],CHEMBL4057558,Inhibition of KHS1 (unknown origin) at 0.49 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1[nH]nc(C2CC2)c1-c1ccc2c(NC(=O)C3CC3)noc2c1,,,CHEMBL4052759,Bioorg Med Chem Lett,2017.0,,CHEMBL4088455,,CHEMBL4088455,,False,http://qudt.org/vocab/unit#Percent,3031591,=,1,True,=,,Inhibition,%,,6.3,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,6.3,0
,18274983,[],CHEMBL4118373,Inhibition of KHS1 in human SKCO1 cells at 1 uM after 4 hrs using biotin labeled NVHTGELAAVKIIK probe by mass-spectrometric analysis relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,,,CHEMBL4118021,Bioorg Med Chem,2017.0,,CHEMBL3883384,,CHEMBL3883384,,False,http://qudt.org/vocab/unit#Percent,3033216,=,1,True,=,,Inhibition,%,,14.8,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,14.8,0
,18274984,[],CHEMBL4118373,Inhibition of KHS1 in human SKCO1 cells at 1 uM after 4 hrs using biotin labeled NVHTGELAAVKIIK probe by mass-spectrometric analysis relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,C=CC(=O)Nc1ccccc1Oc1nc(Nc2cnn(CCOC)c2)ncc1Cl,,,CHEMBL4118021,Bioorg Med Chem,2017.0,,CHEMBL3884839,,CHEMBL3884839,,False,http://qudt.org/vocab/unit#Percent,3033235,=,1,True,=,,Inhibition,%,,-4.6,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,-4.6,0
,18274985,[],CHEMBL4118373,Inhibition of KHS1 in human SKCO1 cells at 1 uM after 4 hrs using biotin labeled NVHTGELAAVKIIK probe by mass-spectrometric analysis relative to control,B,,,BAO_0000201,BAO_0000219,cell-based format,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4118021,Bioorg Med Chem,2017.0,,CHEMBL1077979,,CHEMBL1077979,,False,http://qudt.org/vocab/unit#Percent,3033237,=,1,True,=,,Inhibition,%,,-11.4,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,-11.4,0
,18282063,[],CHEMBL4120018,Inhibition of recombinant full length His-tagged human KHS1 expressed in baculovirus expression system at 1 uM by FRET assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CC(C)n1nc(-c2cnc(N)c(OC(F)(F)F)c2)cc1[C@@H]1[C@H]2CN(C3COC3)C[C@H]21,,,CHEMBL4118097,J Med Chem,2017.0,,CHEMBL3719135,,CHEMBL3719135,,False,http://qudt.org/vocab/unit#Percent,3034512,=,1,True,=,,Inhibition,%,,25.1,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,25.1,0
,18282382,[],CHEMBL4120018,Inhibition of recombinant full length His-tagged human KHS1 expressed in baculovirus expression system at 1 uM by FRET assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,Nc1ncc(-c2cc([C@@H]3[C@H]4CN(C5COC5)C[C@H]43)n(CC3CC3)n2)cc1C(F)(F)F,,,CHEMBL4118097,J Med Chem,2017.0,,CHEMBL3715238,,CHEMBL3715238,,False,http://qudt.org/vocab/unit#Percent,3034522,=,1,True,=,,Inhibition,%,,22.2,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,22.2,0
,18283072,[],CHEMBL4120657,Inhibition of KHS1 (unknown origin) at 0.19 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1[nH]nc(C2CC2)c1-c1ccc2c(-c3ccc(N4CCN(C)CC4)nc3)n[nH]c2c1,,,CHEMBL4118098,Bioorg Med Chem Lett,2017.0,,CHEMBL4125807,,CHEMBL4125807,,False,http://qudt.org/vocab/unit#Percent,3034534,=,1,True,=,,Inhibition,%,,80.3,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,80.3,1
,18283253,[],CHEMBL4120838,Inhibition of KHS1 (unknown origin) at 0.164 uM relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)Nc1cc(-c2c(C3CC3)n[nH]c2C)cc2[nH]ncc12,,,CHEMBL4118098,Bioorg Med Chem Lett,2017.0,,CHEMBL4129737,,CHEMBL4129737,,False,http://qudt.org/vocab/unit#Percent,3034544,=,1,True,=,,Inhibition,%,,8.3,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,8.3,0
,18440291,[],CHEMBL4157115,Binding affinity to wild-type human partial length MAP4K5 (M1 to P297 residues) expressed in bacterial expression system assessed as residual binding at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,Cc1cccc(S(=O)(=O)Nc2cc(-c3sc(NC(=O)[C@@H](N)C(C)C)nc3C)cnc2Cl)c1,,,CHEMBL4152344,Eur J Med Chem,2018.0,,CHEMBL4174988,,CHEMBL4174988,,False,http://qudt.org/vocab/unit#Percent,3060325,=,1,False,=,,Activity,%,,100.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,100.0,0
,18449746,[],CHEMBL4178040,Inhibition of MAP4K5 (unknown origin) assessed as residual activity at 500 nM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cccc(-c2nc(N)sc2-c2ccc3ncccc3n2)c1,,,CHEMBL4177526,Bioorg Med Chem,2017.0,,CHEMBL4209540,,CHEMBL4209540,,False,http://qudt.org/vocab/unit#Percent,3061808,=,1,False,=,,Activity,%,,148.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,148.0,0
,18484247,[],CHEMBL4185894,Binding affinity to wild-type human partial length MAP4K5 (M1 to P297 residues) expressed in Escherichia coli BL21 at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,C=CC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,,,CHEMBL4184148,Bioorg Med Chem Lett,2017.0,,CHEMBL3969370,,CHEMBL3969370,,False,http://qudt.org/vocab/unit#Percent,3068012,=,1,False,=,,Activity,%,,100.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,100.0,0
,18484731,[],CHEMBL4185894,Binding affinity to wild-type human partial length MAP4K5 (M1 to P297 residues) expressed in Escherichia coli BL21 at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,CCC(=O)Nc1ccc(C(=O)Nc2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)cc1,,,CHEMBL4184148,Bioorg Med Chem Lett,2017.0,,CHEMBL4206831,,CHEMBL4206831,,False,http://qudt.org/vocab/unit#Percent,3068013,=,1,False,=,,Activity,%,,100.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,Activity,%,UO_0000187,,100.0,0
,18507727,[],CHEMBL4191035,Inhibition of recombinant full-length human MAP4K5 at 1 uM using myelin basic protein as substrate after 40 mins in presence of [gamma-33P]ATP by scintillation counting method,B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(-n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)cc1,,,CHEMBL4190187,Bioorg Med Chem Lett,2017.0,,CHEMBL4207014,,CHEMBL4207014,,False,http://qudt.org/vocab/unit#Percent,3072743,=,1,True,=,,Inhibition,%,,1.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,1.0,0
,18533671,[],CHEMBL4195751,Inhibition of full length recombinant human GST-tagged KHS1 expressed in baculovirus expression system at 0.1 uM relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1cc(C(N)=O)nc(-c2cccc(C#C[C@]3(O)CCN(C)C3=O)c2)c1,,,CHEMBL4190405,J Med Chem,2018.0,,CHEMBL4211840,,CHEMBL4211840,,False,http://qudt.org/vocab/unit#Percent,3077170,>,1,True,>,,Inhibition,%,,50.0,CHEMBL4852,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 5,9606,,,INH,%,UO_0000187,,50.0,0
