activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,8136131,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)c1,,,CHEMBL1961873,,,,CHEMBL305477,GW829874X,CHEMBL305477,,False,http://qudt.org/vocab/unit#Percent,1583628,=,16,True,=,,Inhibition,%,,-0.07,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.07
,8136499,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc4c(c3)OCO4)n2)cc1,,,CHEMBL1961873,,,,CHEMBL273611,,CHEMBL273611,,False,http://qudt.org/vocab/unit#Percent,1583297,=,16,True,=,,Inhibition,%,,1.35,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.35
,8136565,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(C)c(N(C)C(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,,,CHEMBL1961873,,,,CHEMBL467581,GSK-2219385A,CHEMBL467581,,False,http://qudt.org/vocab/unit#Percent,1583391,=,16,True,=,,Inhibition,%,,2.17,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.17
,8136789,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(C)c(N(C)C(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,,,CHEMBL1961873,,,,CHEMBL467581,GSK-2219385A,CHEMBL467581,,False,http://qudt.org/vocab/unit#Percent,1583391,=,16,True,=,,Inhibition,%,,3.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.67
,8136924,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,,,CHEMBL1961873,,,,CHEMBL374453,GSK-299115A,CHEMBL374453,,False,http://qudt.org/vocab/unit#Percent,1583401,=,16,True,=,,Inhibition,%,,-1.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-1.16
,8137311,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCCNc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL67241,GW794607X,CHEMBL67241,,False,http://qudt.org/vocab/unit#Percent,1583590,=,16,True,=,,Inhibition,%,,1.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.16
,8137431,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,,,CHEMBL1961873,,,,CHEMBL513330,GW781673X,CHEMBL513330,,False,http://qudt.org/vocab/unit#Percent,1583579,=,16,True,=,,Inhibition,%,,9.93,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,9.93
,8137803,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.O=C(O)C(O)C(O)C(=O)O,,,CHEMBL1961873,,,,CHEMBL2062289,,CHEMBL38425,,False,http://qudt.org/vocab/unit#Percent,1583334,=,16,True,=,,Inhibition,%,,5.3,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.3
,8137969,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,,,CHEMBL1961873,,,,CHEMBL234838,GW572738X,CHEMBL234838,,False,http://qudt.org/vocab/unit#Percent,1583496,=,16,True,=,,Inhibition,%,,1.34,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.34
,8138372,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1.Cl,,,CHEMBL1961873,,,,CHEMBL1909356,GW569530A,CHEMBL505970,,False,http://qudt.org/vocab/unit#Percent,1583493,=,16,True,=,,Inhibition,%,,-0.19,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.19
,8138520,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc(-c2cc3c(N)ncnc3o2)cc1,,,CHEMBL1961873,,,,CHEMBL373073,GW642138X,CHEMBL373073,,False,http://qudt.org/vocab/unit#Percent,1583531,=,16,True,=,,Inhibition,%,,4.72,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.72
,8138902,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,,,CHEMBL1961873,,,,CHEMBL477583,GW743024X,CHEMBL477583,,False,http://qudt.org/vocab/unit#Percent,1583565,=,16,True,=,,Inhibition,%,,0.39,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.39
,8139087,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)Nc1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,,,CHEMBL1961873,,,,CHEMBL1794058,GW278681X,CHEMBL1794058,,False,http://qudt.org/vocab/unit#Percent,1583435,=,16,True,=,,Inhibition,%,,18.57,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,18.57
,8139470,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(-c2ccccn2)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl,,,CHEMBL1961873,,,,CHEMBL1909354,GW459057A,CHEMBL374680,,False,http://qudt.org/vocab/unit#Percent,1583481,=,16,True,=,,Inhibition,%,,3.53,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.53
,8139584,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1.Cl,,,CHEMBL1961873,,,,CHEMBL1909389,GW574782A,CHEMBL387207,,False,http://qudt.org/vocab/unit#Percent,1583497,=,16,True,=,,Inhibition,%,,0.85,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.85
,8139808,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1.Cl,,,CHEMBL1961873,,,,CHEMBL1909389,GW574782A,CHEMBL387207,,False,http://qudt.org/vocab/unit#Percent,1583497,=,16,True,=,,Inhibition,%,,1.46,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.46
,8139949,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C(O)C(F)(F)F.[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,,,CHEMBL1961873,,,,CHEMBL1909390,GW576609A,CHEMBL212954,,False,http://qudt.org/vocab/unit#Percent,1583502,=,16,True,=,,Inhibition,%,,1.81,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.81
,8140296,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C([O-])c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1.[Li+],,,CHEMBL1961873,,,,CHEMBL1909401,,CHEMBL14233,,False,http://qudt.org/vocab/unit#Percent,1583308,=,16,True,=,,Inhibition,%,,-1.44,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-1.44
,8140455,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(/C=N/Nc2ncnc3c2cnn3-c2cccc(OC)c2)c1,,,CHEMBL1961873,,,,CHEMBL305477,GW829874X,CHEMBL305477,,False,http://qudt.org/vocab/unit#Percent,1583628,=,16,True,=,,Inhibition,%,,2.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.67
,8140822,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc4c(c3)OCO4)n2)cc1,,,CHEMBL1961873,,,,CHEMBL273611,,CHEMBL273611,,False,http://qudt.org/vocab/unit#Percent,1583297,=,16,True,=,,Inhibition,%,,9.73,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,9.73
,8141124,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc2c(cc1Nc1nc(N3CCc4ccccc43)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,,,CHEMBL1961873,,,,CHEMBL458415,GSK-2186269A,CHEMBL458415,,False,http://qudt.org/vocab/unit#Percent,1583389,=,16,True,=,,Inhibition,%,,0.88,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.88
,8141254,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,,,CHEMBL1961873,,,,CHEMBL374453,GSK-299115A,CHEMBL374453,,False,http://qudt.org/vocab/unit#Percent,1583401,=,16,True,=,,Inhibition,%,,1.61,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.61
,8141478,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3ccco3)ccc12)C1CC1,,,CHEMBL1961873,,,,CHEMBL101804,,CHEMBL101804,,False,http://qudt.org/vocab/unit#Percent,1583353,=,16,True,=,,Inhibition,%,,0.49,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.49
,8141638,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCCNc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL67241,GW794607X,CHEMBL67241,,False,http://qudt.org/vocab/unit#Percent,1583590,=,16,True,=,,Inhibition,%,,3.57,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.57
,8141757,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1cncc(/C=C/c2c(C)cccc2C)c1,,,CHEMBL1961873,,,,CHEMBL218859,GW445012X,CHEMBL218859,,False,http://qudt.org/vocab/unit#Percent,1583474,=,16,True,=,,Inhibition,%,,0.91,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.91
,8141981,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1cncc(/C=C/c2c(C)cccc2C)c1,,,CHEMBL1961873,,,,CHEMBL218859,GW445012X,CHEMBL218859,,False,http://qudt.org/vocab/unit#Percent,1583474,=,16,True,=,,Inhibition,%,,4.59,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.59
,8142142,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,,,CHEMBL1961873,,,,CHEMBL188257,GW827106X,CHEMBL188257,,False,http://qudt.org/vocab/unit#Percent,1583622,=,16,True,=,,Inhibition,%,,0.69,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.69
,8142310,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2,,,CHEMBL1961873,,,,CHEMBL234838,GW572738X,CHEMBL234838,,False,http://qudt.org/vocab/unit#Percent,1583496,=,16,True,=,,Inhibition,%,,2.61,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.61
,8142534,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,C[C@@H](Oc1cc(-n2cnc3ccc(OCC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,,,CHEMBL1961873,,,,CHEMBL1794068,GSK-326090A,CHEMBL1794068,,False,http://qudt.org/vocab/unit#Percent,1583408,=,16,True,=,,Inhibition,%,,1.86,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.86
,8142710,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(C(F)(F)F)c5)cc4)c3c2)cs1.Cl,,,CHEMBL1961873,,,,CHEMBL1909356,GW569530A,CHEMBL505970,,False,http://qudt.org/vocab/unit#Percent,1583493,=,16,True,=,,Inhibition,%,,3.96,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.96
,8142859,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,,,CHEMBL1961873,,,,CHEMBL477979,GW785974X,CHEMBL477979,,False,http://qudt.org/vocab/unit#Percent,1583588,=,16,True,=,,Inhibition,%,,-0.39,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.39
,8143083,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,,,CHEMBL1961873,,,,CHEMBL477979,GW785974X,CHEMBL477979,,False,http://qudt.org/vocab/unit#Percent,1583588,=,16,True,=,,Inhibition,%,,1.59,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.59
,8143238,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,,,CHEMBL1961873,,,,CHEMBL205966,GW659893X,CHEMBL205966,,False,http://qudt.org/vocab/unit#Percent,1583537,=,16,True,=,,Inhibition,%,,0.2,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.2
,8143425,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,,,CHEMBL1961873,,,,CHEMBL1880739,GW305074X,CHEMBL1880739,,False,http://qudt.org/vocab/unit#Percent,1583452,=,16,True,=,,Inhibition,%,,0.93,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.93
,8143649,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,,,CHEMBL1961873,,,,CHEMBL1880739,GW305074X,CHEMBL1880739,,False,http://qudt.org/vocab/unit#Percent,1583452,=,16,True,=,,Inhibition,%,,3.6,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.6
,8143808,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,,,CHEMBL1961873,,,,CHEMBL434729,GW829906X,CHEMBL434729,,False,http://qudt.org/vocab/unit#Percent,1583630,=,16,True,=,,Inhibition,%,,-0.05,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.05
,8144146,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1.Cl,,,CHEMBL1961873,,,,CHEMBL1909392,GW580496A,CHEMBL214689,,False,http://qudt.org/vocab/unit#Percent,1583506,=,16,True,=,,Inhibition,%,,0.72,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.72
,8144285,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C(O)C(F)(F)F.[O-][S+]1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1,,,CHEMBL1961873,,,,CHEMBL1909390,GW576609A,CHEMBL212954,,False,http://qudt.org/vocab/unit#Percent,1583502,=,16,True,=,,Inhibition,%,,5.19,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.19
,8144639,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C([O-])c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1.[Li+],,,CHEMBL1961873,,,,CHEMBL1909401,,CHEMBL14233,,False,http://qudt.org/vocab/unit#Percent,1583308,=,16,True,=,,Inhibition,%,,1.57,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.57
,8144792,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)c1N,,,CHEMBL1961873,,,,CHEMBL230592,GSK-635416A,CHEMBL230592,,False,http://qudt.org/vocab/unit#Percent,1583421,=,16,True,=,,Inhibition,%,,1.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.0
,8145016,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)c1N,,,CHEMBL1961873,,,,CHEMBL230592,GSK-635416A,CHEMBL230592,,False,http://qudt.org/vocab/unit#Percent,1583421,=,16,True,=,,Inhibition,%,,0.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.67
,8145153,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cl.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,,,CHEMBL1961873,,,,CHEMBL1909395,GW633459A,CHEMBL1794063,,False,http://qudt.org/vocab/unit#Percent,1583528,=,16,True,=,,Inhibition,%,,2.04,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.04
,8145466,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc2c(cc1Nc1nc(N3CCc4ccccc43)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,,,CHEMBL1961873,,,,CHEMBL458415,GSK-2186269A,CHEMBL458415,,False,http://qudt.org/vocab/unit#Percent,1583389,=,16,True,=,,Inhibition,%,,3.15,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.15
,8145814,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C(Nc1n[nH]c2nc(-c3ccco3)ccc12)C1CC1,,,CHEMBL1961873,,,,CHEMBL101804,,CHEMBL101804,,False,http://qudt.org/vocab/unit#Percent,1583353,=,16,True,=,,Inhibition,%,,4.84,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.84
,8145975,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN(c1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,,,CHEMBL1961873,,,,CHEMBL189353,GW809897X,CHEMBL189353,,False,http://qudt.org/vocab/unit#Percent,1583606,=,16,True,=,,Inhibition,%,,11.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,11.5
,8146319,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)Nc1nc2ccc(Sc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1.O=S(=O)(O)O,,,CHEMBL1961873,,,,CHEMBL1909365,GW607049C,CHEMBL243912,,False,http://qudt.org/vocab/unit#Percent,1583512,=,16,True,=,,Inhibition,%,,7.11,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,7.11
,8146479,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,,,CHEMBL1961873,,,,CHEMBL188257,GW827106X,CHEMBL188257,,False,http://qudt.org/vocab/unit#Percent,1583622,=,16,True,=,,Inhibition,%,,4.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.16
